StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q30,Q1,Q2,Q2_3_TEXT,Q3,Q3_6_TEXT,Q4,Q4_6_TEXT,Q6_NPS_GROUP,Q6,Q5,Q7,Q8_NPS_GROUP,Q8,Q10_First Click,Q10_Last Click,Q10_Page Submit,Q10_Click Count,Quiz1,Quiz2,Quiz3,Quiz4,Quiz5,Quiz6,Quiz7,Outcome_1,Outcome_2,SC0,PROLIFIC_PID
2020-03-17 12:58:54,2020-03-17 13:00:05,IP Address,24.112.118.153,100,70,True,2020-03-17 13:00:05,R_1mxb9fG7cccSfVp,"","","","",36.5767059326171875,-83.6072998046875,anonymous,EN,5c3f73e9d831ed0001f794ec,1994,Female,"",White,"",Other (please specify),some college,Promoter,9,No,Only when necessary,Detractor,0,"","","","","","","","","","","",0.57,0.43,0,5c3f73e9d831ed0001f794ec
2020-03-17 12:57:17,2020-03-17 13:00:05,IP Address,107.0.233.10,100,168,True,2020-03-17 13:00:06,R_XNyd4RZdktr4Pdf,"","","","",40.1829986572265625,-74.91100311279296875,anonymous,EN,5dd3efcb1b28c03d25e4cfaf,1967,Female,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Once in 6 months,Promoter,10,13.155,90.583,93.824,2,"","","","","","","",0.5,0.5,0,5dd3efcb1b28c03d25e4cfaf
2020-03-17 12:57:10,2020-03-17 13:00:06,IP Address,67.140.167.135,100,176,True,2020-03-17 13:00:07,R_2qgZO23COdlUzJU,"","","","",36.8650970458984375,-83.8928985595703125,anonymous,EN,5d18cf6eb3e698001eea9960,1991,Female,"",Hispanic or Latino,"",High School degree or equivalent,"",Passive,7,Yes,Only when necessary,Detractor,4,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,True,"In autumn, just before the peak flu season","30,000",0.12,0.88,5,5d18cf6eb3e698001eea9960
2020-03-17 12:56:44,2020-03-17 13:00:08,IP Address,75.188.65.28,100,203,True,2020-03-17 13:00:08,R_2bUlharUusV5TuL,"","","","",40.0337066650390625,-83.13189697265625,anonymous,EN,5e70fa022575690009bcc240,1997,Non-Binary,"",Other (please specify),Middle Eastern,Other (please specify),Associate's Degree,Passive,8,Yes,Only when necessary,Passive,8,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,3-4 days after becoming sick,True,As soon as flu symptoms develop,"30,000",0.16,0.84,2,5e70fa022575690009bcc240
2020-03-17 12:58:03,2020-03-17 13:00:10,IP Address,71.178.47.200,100,126,True,2020-03-17 13:00:10,R_3ivWlTcErAgazrk,"","","","",38.8842010498046875,-76.99410247802734375,anonymous,EN,5e3116a2334b2110cbe34e13,1996,Female,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Only when necessary,Passive,7,0,0,63.27,0,"","","","","","","",0.6,0.4,0,5e3116a2334b2110cbe34e13
2020-03-17 12:59:28,2020-03-17 13:00:11,IP Address,73.78.216.97,100,42,True,2020-03-17 13:00:11,R_1ODKj9bheQ2SOfa,"","","","",40.03729248046875,-105.27899932861328125,anonymous,EN,5e3d775ce78aa1034d81f20d,1985,Female,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Only when necessary,Promoter,9,"","","","","","","","","","","",0.5,0.5,0,5e3d775ce78aa1034d81f20d
2020-03-17 12:58:17,2020-03-17 13:00:11,IP Address,172.58.207.201,100,114,True,2020-03-17 13:00:11,R_ZsLGbmWZjwyDpst,"","","","",40.036407470703125,-75.22190093994140625,anonymous,EN,5dda993086c886a06ce9108d,1947,Female,"",White,"",Bachelor’s degree,"",Promoter,10,Yes,Once a year,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,3-4 days after becoming sick,False,"In autumn, just before the peak flu season","100,000",0.5,0.5,4,5dda993086c886a06ce9108d
2020-03-17 12:57:26,2020-03-17 13:00:11,IP Address,73.231.104.107,100,165,True,2020-03-17 13:00:12,R_3Oc56m3AfybE1ad,"","","","",34.660797119140625,-120.4423980712890625,anonymous,EN,5d8076e9fdae37001cc20d6e,1997,Male,"",Hispanic or Latino,"",Bachelor’s degree,"",Passive,8,Yes,Once a year,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 0 and 2 percent,1 day before symptoms start,False,"In summer, well before the next peak flu season","1,000,000",0.39,0.61,3,5d8076e9fdae37001cc20d6e
2020-03-17 12:57:50,2020-03-17 13:00:13,IP Address,66.27.216.191,100,142,True,2020-03-17 13:00:13,R_2c6lZgnj8szU962,"","","","",21.31329345703125,-157.822998046875,anonymous,EN,58c3a8c1b101a70001293790,1965,Female,"",Asian,"",High School degree or equivalent,"",Passive,8,Yes,Once a year,Detractor,0,0,0,61.938,0,"","","","","","","",1,0,0,58c3a8c1b101a70001293790
2020-03-17 12:56:02,2020-03-17 13:00:13,IP Address,38.130.97.191,100,250,True,2020-03-17 13:00:13,R_1rij8Bv45I2TqEk,"","","","",37.8074951171875,-122.264404296875,anonymous,EN,5df7d398591dbc000fad99b8,1982,Male,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Once in 6 months,Passive,7,"","","","","","","","","","","",0.28,0.72,0,5df7d398591dbc000fad99b8
2020-03-17 12:57:36,2020-03-17 13:00:13,IP Address,24.139.39.105,100,156,True,2020-03-17 13:00:13,R_3qWHWoUQ88E5Del,"","","","",34.622406005859375,-98.39129638671875,anonymous,EN,5d54a751c15b0700018d01b5,1970,Male,"",White,"",Bachelor’s degree,"",Passive,8,No,Only when necessary,Detractor,5,0,0,74.42,0,"","","","","","","",0.5,0.5,0,5d54a751c15b0700018d01b5
2020-03-17 12:57:49,2020-03-17 13:00:13,IP Address,67.246.114.38,100,144,True,2020-03-17 13:00:14,R_55wY1u4xH1H35vz,"","","","",43.32110595703125,-76.4033966064453125,anonymous,EN,5b7b0033ca82c000018c76d1,1991,Female,"",White,"",High School degree or equivalent,"",Promoter,9,Yes,Only when necessary,Detractor,0,3.198,10.208,61.828,3,"","","","","","","",0,1,0,5b7b0033ca82c000018c76d1
2020-03-17 12:59:11,2020-03-17 13:00:14,IP Address,68.132.90.61,100,63,True,2020-03-17 13:00:14,R_2yro39tWzLvQV6L,"","","","",40.664306640625,-73.9763031005859375,anonymous,EN,5d7a66f0af1dc10001d9cc50,1995,Female,"",Hispanic or Latino,"",High School degree or equivalent,"",Promoter,10,Yes,Once in 6 months,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 week after becoming sick,True,"In autumn, just before the peak flu season","500,000",1,0,5,5d7a66f0af1dc10001d9cc50
2020-03-17 12:58:57,2020-03-17 13:00:14,IP Address,72.218.53.246,100,77,True,2020-03-17 13:00:14,R_2wnOycE8I6QV15E,"","","","",36.643402099609375,-76.24199676513671875,anonymous,EN,5e5aba2a834c492af6d50928,2000,Male,"",Asian,"",High School degree or equivalent,"",Promoter,9,Yes,Once in 6 months,Passive,7,"","","","","","","","","","","",0.5,0.5,0,5e5aba2a834c492af6d50928
2020-03-17 12:56:31,2020-03-17 13:00:17,IP Address,131.94.186.140,100,225,True,2020-03-17 13:00:18,R_2B3WqKUhad6GyiN,"","","","",25.770294189453125,-80.1927032470703125,anonymous,EN,5d162088686b190001ea42c1,1982,Male,"",Hispanic or Latino,"",Bachelor’s degree,"",Passive,8,Yes,Only when necessary,Detractor,5,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start,True,"In summer, well before the next peak flu season","500,000",0.47,0.53,3,5d162088686b190001ea42c1
2020-03-17 12:57:49,2020-03-17 13:00:20,IP Address,107.77.192.76,100,151,True,2020-03-17 13:00:20,R_2U4w73nqpILKgdp,"","","","",37.751007080078125,-97.82199859619140625,anonymous,EN,5d4f30def20feb00190b6280,1986,Female,"",White,"",Bachelor’s degree,"",Promoter,9,Yes,Once a year,Promoter,10,0,0,64.724,0,"","","","","","","",0.6,0.4,0,5d4f30def20feb00190b6280
2020-03-17 12:57:52,2020-03-17 13:00:22,IP Address,98.220.28.241,100,149,True,2020-03-17 13:00:22,R_21ggxuvpHgvO6AS,"","","","",41.8878936767578125,-88.19950103759765625,anonymous,EN,5e402dcd7b260d000a7b69fe,1985,Female,"",White,"",Master’s degree,"",Detractor,6,Yes,Once a year,Promoter,9,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,3-4 days after becoming sick,False,"In summer, well before the next peak flu season","100,000",0.5,0.5,4,5e402dcd7b260d000a7b69fe
2020-03-17 12:57:53,2020-03-17 13:00:23,IP Address,99.62.191.38,100,149,True,2020-03-17 13:00:23,R_2yjxbO6TKufdGAA,"","","","",26.2133941650390625,-80.22389984130859375,anonymous,EN,5c8eb16ed169ac0001c27629,1953,Female,"",White,"",High School degree or equivalent,"",Promoter,9,Yes,Once in 6 months,Detractor,5,"","","","",A virus,Through the air or by touching an infected surface,Between 70 and 80 percent,1 day before symptoms start and up to 1 week after becoming sick,True,Any time; it makes no difference,"100,000",0.5,0.5,3,5c8eb16ed169ac0001c27629
2020-03-17 12:57:52,2020-03-17 13:00:23,IP Address,174.52.10.74,100,151,True,2020-03-17 13:00:24,R_32ViXG6kVQLFSRJ,"","","","",40.5153045654296875,-112.0316009521484375,anonymous,EN,5dcef2b8da167d03bdd601c2,1988,Male,"",White,"",Master’s degree,"",Detractor,6,Yes,Once in 6 months,Promoter,9,0,0,79.515,0,"","","","","","","",0.5,0.5,0,5dcef2b8da167d03bdd601c2
2020-03-17 12:58:23,2020-03-17 13:00:24,IP Address,73.19.246.8,100,120,True,2020-03-17 13:00:24,R_3HzVzJyMqAFKtqW,"","","","",36.7718963623046875,-81.66510009765625,anonymous,EN,5e635aa4403a3e0de121c8c7,1970,Female,"",White,"",High School degree or equivalent,"",Detractor,5,Yes,Once in 3 months,Promoter,10,"","","","","","","","","","","",0.4,0.6,0,5e635aa4403a3e0de121c8c7
2020-03-17 12:59:27,2020-03-17 13:00:24,IP Address,207.171.99.1,100,56,True,2020-03-17 13:00:24,R_3gN43SXLJ5VJgb1,"","","","",44.7498931884765625,-93.208099365234375,anonymous,EN,5e2e4482d5947f42d3d6d1fd,1989,Male,"",White,"",Doctorate,"",Passive,8,Yes,Only when necessary,Detractor,4,0,0,15.605,0,"","","","","","","",0,1,0,5e2e4482d5947f42d3d6d1fd
2020-03-17 12:59:02,2020-03-17 13:00:24,IP Address,47.189.50.8,100,82,True,2020-03-17 13:00:25,R_YWFjFMHHih2y7GV,"","","","",32.999298095703125,-96.83460235595703125,anonymous,EN,5596fc41fdf99b4a8bd2d4eb,1990,Female,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Only when necessary,Detractor,5,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","30,000",0.5,0.5,5,5596fc41fdf99b4a8bd2d4eb
2020-03-17 12:56:23,2020-03-17 13:00:24,IP Address,75.129.151.114,100,241,True,2020-03-17 13:00:25,R_3ltzd6lSlhzKK0v,"","","","",43.460906982421875,-88.85019683837890625,anonymous,EN,5d84398b58ceda0019482646,1983,Male,"",White,"",Less than a high school diploma,"",Passive,7,Yes,Once a year,Detractor,0,131.653,131.653,136.181,1,"","","","","","","",0.5,0.5,0,5d84398b58ceda0019482646
2020-03-17 12:55:51,2020-03-17 13:00:26,IP Address,172.6.244.187,100,274,True,2020-03-17 13:00:26,R_11iT8UJsPPT14Dz,"","","","",29.5933074951171875,-90.7595977783203125,anonymous,EN,5bd3c516860b840001db97f7,1978,Female,"",White,"",Bachelor’s degree,"",Detractor,5,Yes,Once in 3 months,Detractor,0,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,True,"In autumn, just before the peak flu season","30,000",0.1,0.9,5,5bd3c516860b840001db97f7
2020-03-17 12:58:44,2020-03-17 13:00:26,IP Address,24.8.105.126,100,101,True,2020-03-17 13:00:26,R_3fPfrSGeG9QQHoi,"","","","",38.889801025390625,-104.7433013916015625,anonymous,EN,5a01a0fd728b1b0001ad89f8,1988,Male,"",White,"",Bachelor’s degree,"",Passive,7,Yes,Only when necessary,Detractor,3,6.257,55.984,60.838,3,"","","","","","","",0.56,0.44,0,5a01a0fd728b1b0001ad89f8
2020-03-17 12:57:45,2020-03-17 13:00:27,IP Address,172.58.171.17,100,161,True,2020-03-17 13:00:28,R_tE8sjwvGUcd1Dzj,"","","","",28.4882965087890625,-81.406097412109375,anonymous,EN,5c0ea3d30fcb7c0001eab0d8,1972,Female,"",White,"",High School degree or equivalent,"",Passive,8,Yes,Only when necessary,Detractor,5,"","","","",A parasitic organism,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","500,000",0.5,0.5,5,5c0ea3d30fcb7c0001eab0d8
2020-03-17 12:58:02,2020-03-17 13:00:29,IP Address,74.83.107.77,100,147,True,2020-03-17 13:00:30,R_3OjBo3UV99UCKRV,"","","","",38.94110107421875,-84.71849822998046875,anonymous,EN,5e387b36caa8e1000da3f0f8,1977,Female,"",White,"",Master’s degree,"",Passive,8,Yes,Once a year,Promoter,9,6.766,19.538,71.3,3,"","","","","","","",0,1,0,5e387b36caa8e1000da3f0f8
2020-03-17 12:59:45,2020-03-17 13:00:29,IP Address,24.145.0.167,100,44,True,2020-03-17 13:00:30,R_pFd5g3HWMw1fAu5,"","","","",39.8863983154296875,-79.7248992919921875,anonymous,EN,5a0c63e15d06850001affd96,1984,Male,"",White,"",Master’s degree,"",Detractor,5,Yes,Only when necessary,Passive,8,"","","","","","","","","","","",0.5,0.5,0,5a0c63e15d06850001affd96
2020-03-17 12:56:42,2020-03-17 13:00:30,IP Address,98.215.214.139,100,228,True,2020-03-17 13:00:31,R_1dcvwmO9dmriB9n,"","","","",39.7696990966796875,-89.6885986328125,anonymous,EN,5c64914447b84d0001dbbdf7,1975,Female,"",White,"",Other (please specify),associates,Promoter,10,Yes,Only when necessary,Detractor,5,0,0,84.747,0,"","","","","","","",0.99,0.01,0,5c64914447b84d0001dbbdf7
2020-03-17 12:56:07,2020-03-17 13:00:32,IP Address,172.12.169.60,100,265,True,2020-03-17 13:00:32,R_3FJt1Z5kIG4yQyL,"","","","",41.536407470703125,-81.60479736328125,anonymous,EN,5d8c0aed48b2d10015bfcdb7,1980,Male,"",Black or African American,"",High School degree or equivalent,"",Passive,7,Yes,Once in 3 months,Detractor,3,115.234,115.234,116.537,1,"","","","","","","",0.5,0.5,0,5d8c0aed48b2d10015bfcdb7
2020-03-17 12:56:20,2020-03-17 13:00:32,IP Address,73.53.150.108,100,251,True,2020-03-17 13:00:33,R_1gdQxuexQf5ZuMz,"","","","",30.348297119140625,-81.41680145263671875,anonymous,EN,5e1fa30b3285b12ce6e39fb7,1974,Male,"",White,"",Other (please specify),high school plus tech,Promoter,9,Yes,Once a year,Passive,8,0,0,69.237,0,"","","","","","","",1,0,0,5e1fa30b3285b12ce6e39fb7
2020-03-17 12:59:12,2020-03-17 13:00:33,IP Address,76.18.78.237,100,80,True,2020-03-17 13:00:33,R_2atPxJKKMOjypfr,"","","","",35.6219024658203125,-105.86879730224609375,anonymous,EN,5d4a36e8a61675000169036f,1984,Female,"",White,"",Doctorate,"",Passive,8,Yes,Only when necessary,Passive,7,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","1,000,000",0.5,0.5,6,5d4a36e8a61675000169036f
2020-03-17 12:58:01,2020-03-17 13:00:33,IP Address,98.169.161.141,100,152,True,2020-03-17 13:00:33,R_33DeRthddU9mz2w,"","","","",38.7783050537109375,-77.1219024658203125,anonymous,EN,5e664b612cf3c7000a18cdcf,1998,Female,"",Other (please specify),Middle Eastern,Bachelor’s degree,"",Passive,8,Yes,Only when necessary,Promoter,9,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","100,000",0.5,0.5,5,5e664b612cf3c7000a18cdcf
2020-03-17 12:58:31,2020-03-17 13:00:33,IP Address,74.132.7.0,100,122,True,2020-03-17 13:00:34,R_1ptEsSN2IiD6dpi,"","","","",38.2577056884765625,-85.70980072021484375,anonymous,EN,5d9e9a41890596001b6e68e6,1992,Female,"",White,"",Master’s degree,"",Passive,7,Yes,Once a year,Promoter,10,0,0,59.678,0,"","","","","","","",0.55,0.45,0,5d9e9a41890596001b6e68e6
2020-03-17 12:58:26,2020-03-17 13:00:35,IP Address,99.203.93.13,100,129,True,2020-03-17 13:00:36,R_ZCeXtVOT8uHlqGl,"","","","",39.10009765625,-94.5782012939453125,anonymous,EN,5c0be12feea89500010296f1,1987,Female,"",White,"",High School degree or equivalent,"",Passive,7,Yes,Only when necessary,Passive,8,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,False,Any time; it makes no difference,"100,000",0.4,0.6,5,5c0be12feea89500010296f1
2020-03-17 12:58:43,2020-03-17 13:00:36,IP Address,73.137.216.167,100,113,True,2020-03-17 13:00:36,R_3TWVr6FB2Kk2ROh,"","","","",33.8513031005859375,-84.2870025634765625,anonymous,EN,5a092527074b190001251920,1977,Male,"",White,"",Master’s degree,"",Passive,8,No,Only when necessary,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,3-4 days after becoming sick,False,"In autumn, just before the peak flu season","500,000",0.5,0.5,5,5a092527074b190001251920
2020-03-17 12:59:04,2020-03-17 13:00:38,IP Address,173.50.125.106,100,94,True,2020-03-17 13:00:39,R_1FVJwmCOCD7FpSN,"","","","",36.872100830078125,-76.38849639892578125,anonymous,EN,5dd80fda1e70da7b1b87d75a,1990,Female,"",White,"",High School degree or equivalent,"",Passive,7,No,Only when necessary,Passive,8,"","","","","","","","","","","",0.25,0.75,0,5dd80fda1e70da7b1b87d75a
2020-03-17 12:58:51,2020-03-17 13:00:39,IP Address,76.29.91.166,100,107,True,2020-03-17 13:00:39,R_8j4ANbJCd2Q9Rf3,"","","","",42.21600341796875,-88.0771026611328125,anonymous,EN,5dffd30cef7f5ebfbc0ab18f,2000,Non-Binary,"",White,"",High School degree or equivalent,"",Promoter,10,Yes,Once a year,Passive,7,0,0,59.264,0,"","","","","","","",0.4,0.6,0,5dffd30cef7f5ebfbc0ab18f
2020-03-17 12:59:45,2020-03-17 13:00:41,IP Address,98.199.255.233,100,56,True,2020-03-17 13:00:41,R_3NQa85ubBLrjdl1,"","","","",29.6009063720703125,-95.2239990234375,anonymous,EN,5e3a39648c42a725b5d2e1af,1998,Male,"",Hispanic or Latino,"",Bachelor’s degree,"",Passive,7,Yes,Once a year,Detractor,6,"","","","","","","","","","","",0,1,0,5e3a39648c42a725b5d2e1af
2020-03-17 12:58:57,2020-03-17 13:00:44,IP Address,167.128.76.132,100,107,True,2020-03-17 13:00:45,R_1QgcF9Bu3fuXzfl,"","","","",44.627899169921875,-123.0592041015625,anonymous,EN,5de855017d44177cafe19840,1979,Male,"",White,"",Bachelor’s degree,"",Passive,7,Yes,Once a year,Detractor,5,0,0,49.221,0,"","","","","","","",0.5,0.5,0,5de855017d44177cafe19840
2020-03-17 12:58:21,2020-03-17 13:00:47,IP Address,73.173.200.122,100,145,True,2020-03-17 13:00:47,R_2TowewSbXbCMU3a,"","","","",38.9635009765625,-76.96720123291015625,anonymous,EN,5e0d6dee4f40fb4f60fc0494,1992,Female,"",Black or African American,"",Bachelor’s degree,"",Promoter,10,No,Only when necessary,Detractor,6,"","","","",A virus,Through the air or by touching an infected surface,Between 70 and 80 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","100,000",0.5,0.5,5,5e0d6dee4f40fb4f60fc0494
2020-03-17 12:58:51,2020-03-17 13:00:47,IP Address,107.77.198.229,100,115,True,2020-03-17 13:00:47,R_2X7GKeXCgq1QywT,"","","","",32.8444976806640625,-96.8218994140625,anonymous,EN,5d4869cc692e5400197a980c,1997,Male,"",White,"",Bachelor’s degree,"",Detractor,6,Yes,Only when necessary,Detractor,6,6.722,8.567,58.429,2,"","","","","","","",0.49,0.51,0,5d4869cc692e5400197a980c
2020-03-17 12:58:44,2020-03-17 13:00:48,IP Address,104.34.177.36,100,124,True,2020-03-17 13:00:48,R_3Ebe4QaX9YvHXsz,"","","","",34.226806640625,-119.048797607421875,anonymous,EN,5de35323e4f42a36c8d26547,2000,Female,"",Hispanic or Latino,"",High School degree or equivalent,"",Passive,8,Yes,Once a year,Passive,8,0,0,68.092,0,"","","","","","","",0.5,0.5,0,5de35323e4f42a36c8d26547
2020-03-17 12:58:11,2020-03-17 13:00:50,IP Address,107.12.206.132,100,159,True,2020-03-17 13:00:51,R_1lc8bKxmNMa36TX,"","","","",34.72210693359375,-76.754302978515625,anonymous,EN,5dcf4136cf8e7e086ea019e4,1967,Female,"",White,"",Bachelor’s degree,"",Detractor,5,Yes,Once a year,Promoter,10,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","500,000",0.19,0.81,7,5dcf4136cf8e7e086ea019e4
2020-03-17 12:58:07,2020-03-17 13:00:51,IP Address,209.94.140.7,100,164,True,2020-03-17 13:00:52,R_siDr7uyVgc1KGBP,"","","","",42.3303985595703125,-71.09059906005859375,anonymous,EN,5d5b74c1fe8768000131db67,1995,Female,"",White,"",Bachelor’s degree,"",Passive,8,Yes,Once a year,Promoter,10,0,0,90.178,0,"","","","","","","",0.5,0.5,0,5d5b74c1fe8768000131db67
2020-03-17 12:58:32,2020-03-17 13:00:52,IP Address,8.40.58.233,100,140,True,2020-03-17 13:00:52,R_1IZAwzkRMGoGcw4,"","","","",36.4640960693359375,-81.403900146484375,anonymous,EN,5dbdc1d62a1dd62eb48ae957,2000,Female,"",White,"",Less than a high school diploma,"",Passive,8,Yes,Only when necessary,Passive,8,6.002,52.427,67.914,3,"","","","","","","",0.49,0.51,0,5dbdc1d62a1dd62eb48ae957
2020-03-17 12:59:04,2020-03-17 13:00:52,IP Address,108.28.121.246,100,107,True,2020-03-17 13:00:52,R_3nIe7IkbglisjST,"","","","",38.9705047607421875,-76.83879852294921875,anonymous,EN,5629356bc8ffc2001251363b,1976,Female,"",Black or African American,"",Bachelor’s degree,"",Passive,7,Yes,Once in 6 months,Promoter,9,"","","","","","","","","","","",0.5,0.5,0,5629356bc8ffc2001251363b
2020-03-17 12:59:36,2020-03-17 13:00:53,IP Address,144.121.216.110,100,77,True,2020-03-17 13:00:53,R_3GlW6sP6V3HqClw,"","","","",40.7427978515625,-73.97119903564453125,anonymous,EN,5cca775d873e5c00012fa48d,1997,Female,"",White,"",Bachelor’s degree,"",Promoter,10,Yes,Once a year,Promoter,10,"","","","","","","","","","","",0.38,0.62,0,5cca775d873e5c00012fa48d
2020-03-17 12:59:58,2020-03-17 13:00:53,IP Address,67.188.198.90,100,55,True,2020-03-17 13:00:53,R_0x12nuVMTvaxEXf,"","","","",38.4116058349609375,-122.7332000732421875,anonymous,EN,5e6e7e2540c52a43284ef7d4,1999,Female,"",Hispanic or Latino,"",High School degree or equivalent,"",Detractor,5,Yes,Once a year,Detractor,5,"","","","","","","","","","","",0.5,0.5,0,5e6e7e2540c52a43284ef7d4
2020-03-17 12:58:42,2020-03-17 13:00:53,IP Address,75.185.11.66,100,131,True,2020-03-17 13:00:53,R_3e3UAumGGMBMav7,"","","","",39.923004150390625,-82.86640167236328125,anonymous,EN,583885a61bf4040001eb6b2f,1986,Male,"",White,"",High School degree or equivalent,"",Detractor,6,Yes,Only when necessary,Passive,8,"","","","",A virus,Through the air or by touching an infected surface,Between 40 and 50 percent,1 day before symptoms start and up to 1 week after becoming sick,False,"In autumn, just before the peak flu season","100,000",0.62,0.38,5,583885a61bf4040001eb6b2f
2020-03-17 12:52:29,2020-03-17 13:00:54,IP Address,73.170.147.168,100,504,True,2020-03-17 13:00:54,R_2UbU0co4gVoxbQ6,"","","","",37.802093505859375,-122.4329986572265625,anonymous,EN,5c7bfe5c42b7c300019f5ed2,1990,Female,"",Hispanic or Latino,"",Bachelor’s degree,"",Detractor,5,Yes,Once in 6 months,Promoter,10,"","","","","","","","","","","",0.5,0.5,0,5c7bfe5c42b7c300019f5ed2
2020-03-17 12:57:49,2020-03-17 13:00:56,IP Address,128.92.136.83,100,187,True,2020-03-17 13:00:57,R_3G7lwnbIGUQMmem,"","","","",39.3809051513671875,-119.6858978271484375,anonymous,EN,5e3f5200f2160b1b4a510551,1990,Male,"",White,"",Bachelor’s degree,"",Promoter,9,Yes,Once in 3 months,Promoter,10,0,0,72.836,0,"","","","","","","",0.8,0.2,0,5e3f5200f2160b1b4a510551
2020-03-17 12:57:52,2020-03-17 13:00:56,IP Address,24.102.164.221,100,183,True,2020-03-17 13:00:57,R_1hGRj3KjbbvaIHt,"","","","",41.220794677734375,-75.77359771728515625,anonymous,EN,5e540d626bfc4d078c49908c,1988,Female,"",White,"",High School degree or equivalent,"",Promoter,9,Yes,Only when necessary,Detractor,5,94.903,94.903,96.51,1,"","","","","","","",0,1,0,5e540d626bfc4d078c49908c
2020-03-17 12:59:07,2020-03-17 13:00:56,IP Address,158.104.130.93,100,108,True,2020-03-17 13:00:57,R_06tz4zeYJg5nV2V,"","","","",44.94659423828125,-123.010498046875,anonymous,EN,5c28113978fad50001932f58,1989,Male,"",White,"",Bachelor’s degree,"",Passive,7,Yes,Only when necessary,Passive,8,2.253,26.237,59.719,2,"","","","","","","",0.5,0.5,0,5c28113978fad50001932f58
2020-03-17 13:00:16,2020-03-17 13:00:59,IP Address,47.220.65.210,100,42,True,2020-03-17 13:00:59,R_3DpXHXYZ0mzJufl,"","","","",30.4416046142578125,-95.539398193359375,anonymous,EN,5d4373d64b5bdb0019531ff8,1992,Female,"",White,"",High School degree or equivalent,"",Passive,8,No,Never,Detractor,6,"","","","","","","","","","","",0.5,0.5,0,5d4373d64b5bdb0019531ff8
2020-03-17 12:59:05,2020-03-17 13:00:59,IP Address,73.187.141.37,100,113,True,2020-03-17 13:00:59,R_24zPcfJIbj6QJEH,"","","","",40.07940673828125,-76.3141021728515625,anonymous,EN,5e19dc14651b7225175f7adc,1990,Female,"",White,"",Other (please specify),certificate ,Detractor,6,Yes,Only when necessary,Detractor,6,"","","","",A virus,Through the air or by touching an infected surface,Between 10 and 20 percent,3-4 days after becoming sick,False,"In autumn, just before the peak flu season","500,000",0.55,0.45,6,5e19dc14651b7225175f7adc
2020-03-17 12:58:55,2020-03-17 13:01:00,IP Address,24.225.114.170,100,125,True,2020-03-17 13:01:00,R_2WSRyMnKvsM5vD4,"","","","",48.704803466796875,-95.750396728515625,anonymous,EN,5dd3443416d10c35c37ab9b2,1980,Male,"",White,"",High School degree or equivalent,"",Detractor,5,Yes,Only when necessary,Promoter,10,"","","","",A type of bacteria,Through the air or by touching an infected surface,Between 40 and 50 percent,1 week after becoming sick,False,"In autumn, just before the peak flu season","100,000",0.5,0.5,3,5dd3443416d10c35c37ab9b2
2020-03-17 12:58:27,2020-03-17 13:01:01,IP Address,174.196.15.88,100,153,True,2020-03-17 13:01:01,R_39vcDj0ZBGBy9r3,"","","","",35.76300048828125,-86.37220001220703125,anonymous,EN,5da1e0e868c6aa00170ffef5,1994,Male,"",White,"",Bachelor’s degree,"",Detractor,6,Yes,Only when necessary,Detractor,5,0,0,62.164,0,"","","","","","","",0,1,0,5da1e0e868c6aa00170ffef5
